ID,GEN_BANK_ID,M27_Root,M793_Root,M9_Root
MDP0000315472,#N/A,0.020872323,0.019100128,0.106453357
MDP0000315476,#N/A,1.514079421,2.667651222,2.048005155
MDP0000315478,#N/A,2.906198093,4.054829857,4.138402584
MDP0000315480,#N/A,1.105753319,0.664357584,1.630088593
MDP0000315482,#N/A,2.193737415,0.97903698,1.097481445
MDP0000315483,#N/A,1.161228683,1.593949278,2.676522122
MDP0000315487,103438347,0.310951236,0.450536651,0.365981181
MDP0000315496,103453382,10.65544107,15.13202159,14.55248446
MDP0000315497,103435034,4.960136325,5.518454618,5.622863853
MDP0000315498,103430194,17.19080006,19.51939919,23.52470497
MDP0000315500,103430197,10.03571716,15.41706124,14.40515392
MDP0000315507,103430200,17.89863644,2.362453836,15.99229207
MDP0000315511,103430199,29.75616137,41.23707006,38.32704257
MDP0000315517,#N/A,0,0,0
MDP0000315519,#N/A,1.877935837,1.022433115,1.045170976
MDP0000315525,103413306,1.918844654,3.258586619,2.084702929
MDP0000315531,103413316,1.862468342,1.333825611,0.905422192
MDP0000315533,103414178,9.234911261,24.18410816,26.29654927
MDP0000315537,#N/A,4.931055113,6.885146085,7.691249754
MDP0000315543,103437278,26.26854538,17.76479825,21.42849978
MDP0000315552,103429800,0.370180043,0.532320425,0.669098247
MDP0000315553,103429995,0.008258266,0.052899599,0.009719755
MDP0000315555,#N/A,11.2572153,19.02466055,12.36490014
MDP0000315557,#N/A,0.422488093,0.463939343,0.348079928
MDP0000315559,#N/A,2.227319249,2.038205428,1.927569422
MDP0000315560,103435855,0.796952359,0.422218179,0.740519476
MDP0000315565,103405850,6.715156272,6.723348608,8.219699287
MDP0000315574,#N/A,0.099300121,0.233662881,0.233747105
MDP0000315579,#N/A,0.376150689,0.275370449,0.664078756
MDP0000315588,103438996,55.90552861,65.66179261,45.07754123
MDP0000315590,#N/A,1.094542572,1.170196447,1.084168229
MDP0000315595,103450688,0.127141277,0.01662088,0
MDP0000315601,#N/A,0,0,0
MDP0000315602,#N/A,0.049938635,0.034273892,0.014694105
MDP0000315605,#N/A,13.75056765,14.03912578,15.14983198
MDP0000315612,103423125,14.87275445,17.43853484,10.76975871
MDP0000315645,#N/A,98.62984527,193.3491375,162.5471104
MDP0000315647,103438968,10.57756552,7.908056982,9.384596488
MDP0000315650,#N/A,4.580978035,8.002953666,7.79789448
MDP0000315663,#N/A,0,0,0
MDP0000315666,103421508,0.564226034,0.556036483,0.664078756
MDP0000315669,103423917,0,0,0
MDP0000315673,103420901,3.148873279,2.566348011,2.113657137
MDP0000315676,#N/A,0.222108026,0.270999489,0.174276753
MDP0000315677,103438712,0,0,0
MDP0000315678,103453882,2.04906725,1.440145044,1.790125342
MDP0000315680,#N/A,0,0,0
MDP0000315686,#N/A,0.534529927,0.144931815,0.541748459
MDP0000315688,#N/A,0,0.02134121,0
MDP0000315694,103411450,7.113009531,16.21931943,9.485012273
MDP0000315705,103423274,16.3461572,11.66566509,16.8093991
MDP0000315706,103413618,13.55444387,25.75036281,16.04821632
MDP0000315710,#N/A,51.45153374,47.67258114,45.02012438
MDP0000315711,#N/A,1.601542826,1.416160525,1.620229186
MDP0000315728,#N/A,0,0,0
MDP0000315733,103440515,0.106978636,0.783163662,0.503643827
MDP0000315740,#N/A,27.04517014,18.11627525,20.86844747
MDP0000315743,103439803,0.22424368,0.923417731,0.395893104
MDP0000315745,103443044,4.522102123,3.716027772,6.096719576
MDP0000315754,103442088,0.009095687,0.008323405,0.010705378
MDP0000315755,103401476,0,0,0
MDP0000315756,#N/A,20.05538705,21.03127519,22.55112256
MDP0000315759,#N/A,0.016195377,0,0
MDP0000315763,103434705,0.373853586,0.276946997,0.314296816
MDP0000315764,#N/A,3.811093058,3.271098066,4.442731769
MDP0000315765,103403945,0,0,0
MDP0000315773,#N/A,1.874036469,1.270310106,3.185996888
MDP0000315774,#N/A,0.807817594,0.257123009,0.78542648
MDP0000315783,103411660,0.382317094,0.204082607,0.374980718
MDP0000315790,103441796,0,0.117690495,0
MDP0000315791,103441797,0,0,0
MDP0000315795,103411417,0.409569035,0.837774764,0.567119599
MDP0000315800,#N/A,0.18946438,0.086688814,0.40544444
MDP0000315808,#N/A,5.26695493,8.056906163,14.57242483
MDP0000315809,#N/A,2.860490457,4.676948243,8.155997196
MDP0000315815,#N/A,9.653506619,17.23040298,24.86122162
MDP0000315821,#N/A,0,0,0
MDP0000315827,#N/A,0.735129281,1.113454423,0.716050137
MDP0000315831,#N/A,5.955912142,1.986374141,2.364801477
MDP0000315833,#N/A,0.200060538,0.261534434,0.26910381
MDP0000315837,#N/A,9.960156788,5.779910981,6.972117449
MDP0000315842,#N/A,0.483776065,0.686948813,0.765733158
MDP0000315843,#N/A,1.790227553,1.140116497,1.907733853
MDP0000315851,#N/A,0.13693652,0.072294071,0.080585287
MDP0000315857,#N/A,0.145758392,0.495420941,0.171553679
MDP0000315858,#N/A,0.047594577,0.021776745,0.140043819
MDP0000315859,#N/A,1.949518493,2.43423174,2.937856745
MDP0000315865,#N/A,2.20607296,1.105513119,2.040097799
MDP0000315872,103445757,0,0,0
MDP0000315873,103445758,0.705582025,0.747621999,1.180114477
MDP0000315877,#N/A,0,0,0
MDP0000315878,#N/A,0.057726096,0.052824777,0.067942051
MDP0000315882,#N/A,0.12258906,0.031410527,0.040399521
MDP0000315886,#N/A,3.559997593,1.905465159,2.608880826
MDP0000315887,#N/A,5.791466776,4.019261175,4.254531228
MDP0000315892,#N/A,4.117156476,2.933152055,3.857112091
MDP0000315893,#N/A,3.621105697,3.671506037,3.765812456
MDP0000315895,103407334,2.900877802,2.523807284,3.229245714
MDP0000315897,#N/A,0.036745813,0,0.057665102
MDP0000315900,#N/A,5.627166644,2.923993631,2.731815705
MDP0000315901,#N/A,0.322117993,0.48636735,1.516496606
MDP0000315904,#N/A,3.995614662,5.521851481,3.40708005
MDP0000315917,103442135,3.174449595,2.052039402,2.688774001
MDP0000315920,#N/A,111.8175093,185.8463685,140.4834012
MDP0000315922,#N/A,0.188494688,0.136802627,0.168302383
MDP0000315927,#N/A,20.22558926,18.46109076,24.898056
MDP0000315931,#N/A,5.02007755,3.094797792,4.104849348
MDP0000315935,#N/A,6.903117446,5.420667283,7.452291797
MDP0000315936,#N/A,13.63037936,16.72689415,22.62653923
MDP0000315938,103454645,0.1000916,0.091593175,0.117805101
MDP0000315942,103452148,12.29184532,6.588364303,7.479110831
MDP0000315947,#N/A,0,0,0
MDP0000315957,103404838,4.014160318,5.165328207,5.841934116
MDP0000315959,#N/A,139.9280563,78.99211674,135.3367909
MDP0000315965,103437511,1.882884611,1.435846267,0.30131241
MDP0000315967,103437512,0.217175828,0.275173192,0.275272378
MDP0000315971,103407084,0,0.127031011,0.108922971
MDP0000315973,#N/A,11.03338754,7.40890623,8.052578006
MDP0000315974,#N/A,0,0,0
MDP0000315975,#N/A,0.137941696,0.058907125,0.129882911
MDP0000315978,103417982,1.081262254,0.95065389,1.996260987
MDP0000315980,#N/A,1.634260759,2.101785811,3.327101645
MDP0000315984,103424833,0.330910944,0,0.092731718
MDP0000315985,#N/A,0.153429886,0.608411682,0.240777093
MDP0000315988,103446412,7.04273661,1.279059261,4.626268736
MDP0000315993,103446413,2.7342777,2.555736679,2.876650613
MDP0000315995,103446541,0.053653396,0.032731917,0.021049531
MDP0000315997,103401293,5.519384445,3.770280394,4.254531228
MDP0000315998,#N/A,9.917019569,20.29409434,19.04726824
MDP0000316000,#N/A,1.619071635,1.535338833,2.922583531
MDP0000316002,#N/A,6.022929352,5.928113827,6.656076658
MDP0000316006,#N/A,5.314727763,4.319054359,5.46170895
MDP0000316014,#N/A,9.120723144,13.29423546,6.318610735
MDP0000316017,#N/A,0,0.020133217,0.05178979
MDP0000316028,#N/A,4.135172003,1.527729775,4.141472064
MDP0000316029,#N/A,15.24086187,15.94755246,20.48994248
MDP0000316035,103451591,0,0,0
MDP0000316037,103451593,0.019521213,0.035727472,0.038293232
MDP0000316039,103451596,14.38346772,12.19626667,13.05085176
MDP0000316041,#N/A,3.429609224,4.707619804,5.550266071
MDP0000316043,#N/A,8.583018756,6.909653985,7.109634417
MDP0000316046,#N/A,0.057097956,0.058055522,0.029867887
MDP0000316049,103455575,31.02048615,18.91392299,25.17809971
MDP0000316055,#N/A,3.832215524,3.520480897,4.124308385
MDP0000316066,#N/A,0.013161029,0.186675368,0
MDP0000316067,103435225,1.142229307,0.57261338,0.958596364
MDP0000316069,#N/A,0.207552403,0.224462562,0.133245576
MDP0000316070,103401466,0,0,0
MDP0000316074,#N/A,0,0,0
MDP0000316076,#N/A,0.244385328,0.702854214,1.232721044
MDP0000316080,103440012,2.815333325,2.941724978,5.170110861
MDP0000316083,103416290,0,0,0
MDP0000316084,103409358,0.348079742,0.378249054,0.588915613
MDP0000316085,103448030,1.382005495,1.640111492,1.931567344
MDP0000316086,#N/A,0.24342542,0.396616169,0.076867229
MDP0000316087,#N/A,1.433425071,2.048638231,1.592321436
MDP0000316092,#N/A,20.40028565,19.48732691,16.08099128
MDP0000316093,#N/A,0.301569087,0.321957906,0.473251527
MDP0000316095,#N/A,5.039690529,2.096714798,2.063708458
MDP0000316096,#N/A,0,0,0
MDP0000316100,103403564,1.503319841,3.166243606,2.649369224
MDP0000316102,103405586,6.69163527,6.149455739,7.530538098
MDP0000316105,#N/A,1.879829999,1.964718576,2.964986654
MDP0000316107,103432596,1.780970706,2.092948226,2.55951469
MDP0000316111,103447466,2.484518046,3.076893171,4.035410394
MDP0000316112,103438702,1.608368464,1.74777149,3.644036759
MDP0000316115,#N/A,0,0,0.01046059
MDP0000316122,103434749,1.470258563,2.806833025,1.998973298
MDP0000316126,103402757,1.98917335,4.95869286,1.937547429
MDP0000316131,#N/A,0,0,0
MDP0000316135,103449378,3.676788267,3.124276206,3.482591193
MDP0000316147,103436895,14.69832525,11.4626806,17.33797401
MDP0000316149,#N/A,1.659345213,0.766130105,1.278330127
MDP0000316151,#N/A,0.145033226,0.265437933,0.068280071
MDP0000316157,#N/A,0.066191134,0,0
MDP0000316162,103455871,19.45304983,16.07398137,18.60550262
MDP0000316172,#N/A,2.250056731,0.997131767,1.449045634
MDP0000316176,103428930,1.028882767,1.540675572,1.761406753
MDP0000316178,103426361,15.90877807,5.163045733,17.02363379
MDP0000316179,103426362,1.59773622,1.436427581,1.814510062
MDP0000316181,#N/A,4.529889061,4.333693621,6.37746017
MDP0000316182,#N/A,0,0,0
MDP0000316186,103419975,0.168995237,0.927878686,0
MDP0000316188,#N/A,0.182769144,0.16725086,0.021511433
MDP0000316189,103435465,4.392964789,5.384627274,5.466456198
MDP0000316192,103447122,0.023797288,0,0
MDP0000316198,#N/A,0.727579328,0.696873947,0.850632217
MDP0000316202,103400983,0,0,0
MDP0000316203,103421273,0.021278597,0.038943813,0.025044333
MDP0000316207,#N/A,28.04013959,60.35800787,51.95978322
MDP0000316217,#N/A,7.664802671,8.95865426,8.187546279
MDP0000316218,103449399,0,0,0
MDP0000316221,#N/A,2.4492031,3.101100496,2.674152453
MDP0000316224,#N/A,0.04416921,0,0
MDP0000316225,#N/A,1.354522431,0.677498723,0.722852441
MDP0000316235,#N/A,0.06550939,0.029973609,0.13492986
MDP0000316238,#N/A,0.994320814,0.537666138,1.542653234
MDP0000316239,103436106,0,0,0
MDP0000316241,#N/A,1.278188976,0.800295367,0.844571956
MDP0000316244,#N/A,1.621973084,2.416932122,1.999309788
MDP0000316249,#N/A,0.494096244,0.248679351,0.174461368
MDP0000316255,103448321,6.046274039,4.28916471,5.65118
MDP0000316256,#N/A,3.156859052,2.153856152,2.849016448
MDP0000316265,#N/A,0.135764608,0.151845606,0.177545851
MDP0000316267,#N/A,0,0,0
MDP0000316274,#N/A,52.65334079,55.49814604,58.29287882
MDP0000316278,103455706,1.307139556,1.051713595,1.50944015
MDP0000316281,#N/A,109.327773,65.80936711,76.66723327
MDP0000316284,103425320,18.23215141,18.02548509,25.21935998
MDP0000316286,103434160,0,0,0
MDP0000316302,103429348,0.96635398,1.090641936,1.478584191
MDP0000316304,#N/A,0.414511045,0.149239229,0.471872589
MDP0000316310,#N/A,91.31948404,180.1311465,224.152908
MDP0000316313,#N/A,28.3239147,51.01471288,36.64047703
MDP0000316314,103443414,4.149827161,4.927308728,3.955826
MDP0000316324,#N/A,0,0,0
MDP0000316327,#N/A,0,0,0
MDP0000316328,103447854,0.589348011,0.346698354,0.569781171
MDP0000316329,103401721,6.305535454,6.865647816,6.711567111
MDP0000316333,103448760,12.84916287,7.141097117,9.501434505
MDP0000316334,103407067,0.239602836,0.380048941,0.6016129
MDP0000316335,#N/A,0,0,0
MDP0000316345,#N/A,10.76369664,11.57085443,14.03079217
MDP0000316355,#N/A,0.01453949,0,0.068450346
MDP0000316356,#N/A,0,0,0
MDP0000316359,103453112,5.001478725,3.435856981,3.868816858
MDP0000316360,#N/A,0.021010219,0,0
MDP0000316361,103448014,0.134339532,0.663839475,0.316227979
MDP0000316379,#N/A,1.275758523,1.407472424,1.782193634
MDP0000316380,103443631,8.307385811,8.295932702,8.48843635
MDP0000316383,103453359,0,0,0
MDP0000316384,#N/A,0,0,0
MDP0000316388,103454655,12.90762177,13.93963413,10.43205028
MDP0000316389,#N/A,0,0,0
MDP0000316393,#N/A,4.766157906,6.143367669,7.621646923
MDP0000316396,#N/A,2.279131221,1.564213671,2.510922023
MDP0000316397,103444779,19.8917335,65.23071133,46.01675143
MDP0000316400,#N/A,0,0,0
MDP0000316402,#N/A,0,0,0
MDP0000316404,103447982,0.352590495,0.368746605,0.578021034
MDP0000316409,#N/A,0,0,0
MDP0000316414,103435054,0,0,0
MDP0000316421,103427841,5.147669794,14.7396172,10.98812169
MDP0000316423,#N/A,0.011637397,0,0
MDP0000316431,#N/A,0,0,0
MDP0000316438,#N/A,0,0,0
MDP0000316441,#N/A,0.055703844,0.033982818,0.043707944
MDP0000316445,#N/A,9.697107654,9.028406896,8.121864976
MDP0000316452,#N/A,0,0,0
MDP0000316456,#N/A,0,0.010201343,0
MDP0000316458,#N/A,2.127859738,1.616168259,2.329122935
MDP0000316461,#N/A,9.796875529,7.084581934,12.48685792
MDP0000316468,#N/A,0.102286591,2.38684583,0.662137005
MDP0000316472,#N/A,0,0,0
MDP0000316482,103441634,5.964058976,5.253722896,6.012248185
MDP0000316485,#N/A,2.210340026,1.042293127,1.035294927
MDP0000316490,103400236,15.77620243,26.03762096,16.2471425
MDP0000316491,#N/A,0.361344087,0.366411056,0.321842747
MDP0000316497,#N/A,20.45186717,24.23464966,38.11825936
MDP0000316500,#N/A,3.256304503,3.405512198,3.613577485
MDP0000316505,#N/A,0,0,0
MDP0000316511,#N/A,0,0.054441862,0
MDP0000316513,103401021,3.116579437,7.517926171,4.16719481
MDP0000316517,103431171,3.031774554,3.614667406,3.516850411
MDP0000316521,#N/A,5.22593439,3.491690081,5.029846073
MDP0000316534,103426334,0.111265948,0.101818749,0.104765605
MDP0000316545,#N/A,0.8249156,0.742080436,0.411399709
MDP0000316548,#N/A,0,0,0
MDP0000316558,#N/A,0,0,0
MDP0000316559,103400987,10.50733074,14.22989942,15.80259806
MDP0000316562,103454590,3.031774554,2.560945173,1.976298377
MDP0000316569,103402095,0,0,0
MDP0000316572,103448904,0,0,0
MDP0000316574,#N/A,2.020261244,1.159848357,2.007110231
MDP0000316580,103436052,2.8495283,3.823044533,2.972082272
MDP0000316582,#N/A,0,0,0
MDP0000316583,103426415,0,0.004717332,0
MDP0000316584,#N/A,0.495028501,1.132493443,0.550266516
MDP0000316586,#N/A,0,4.786080134,1.967821607
MDP0000316587,#N/A,9.491647671,5.668758847,6.310724604
MDP0000316599,103436458,8.290654638,9.592192692,6.886480998
MDP0000316600,#N/A,0,0,0
MDP0000316606,#N/A,0.197638498,0.452144275,0.503999508
MDP0000316607,#N/A,0.237972885,0.544418617,0.532166513
MDP0000316608,103401075,2.164728594,2.482764504,1.630609222
MDP0000316609,#N/A,2.283548142,1.845125429,3.716996369
MDP0000316612,#N/A,0,0,0
MDP0000316613,103453295,0.725514035,0.49593516,0.802469981
MDP0000316633,#N/A,0,0,0
MDP0000316634,#N/A,0,0,0
MDP0000316636,103409496,4.051804213,2.472627112,2.887596295
MDP0000316637,103446502,2.797213072,3.207349446,3.629401523
MDP0000316640,103446280,0.020385789,0,0
MDP0000316641,103433622,0.226735276,0.029640569,0.152492159
MDP0000316645,#N/A,0,0,0
MDP0000316647,#N/A,0,0,0
MDP0000316648,#N/A,30.91433803,35.56041117,28.18267873
MDP0000316653,103449277,0.155180037,0.263722174,0.234826328
MDP0000316656,103432628,0.75176248,0.504484185,0.86514176
MDP0000316658,#N/A,0.156369156,0.010220886,0.381230397
MDP0000316664,#N/A,3.625359542,2.178684989,3.120605197
MDP0000316665,#N/A,0.010228659,0.018720359,0.036116564
MDP0000316670,#N/A,0.024522968,0,0.014431435
MDP0000316674,103421627,0,0,0
MDP0000316675,#N/A,7.792467881,9.593284202,10.02929198
MDP0000316680,103401710,6.670875741,4.9840617,7.748507815
MDP0000316682,103424442,1.708891493,0.844616845,0.860457322
MDP0000316683,#N/A,6.074396244,6.824224056,10.62834883
MDP0000316685,#N/A,125.0996549,115.206494,93.14785343
MDP0000316688,#N/A,12.11089033,10.44400903,10.06801511
MDP0000316692,#N/A,0.010175106,0,0
MDP0000316693,#N/A,0.438371104,0.421208088,0.18058282
MDP0000316694,103433149,16.35998564,17.31786695,17.24911304
MDP0000316696,103433154,2.752683076,2.658904825,6.164683007
MDP0000316698,103433155,5.733163419,6.824741043,8.40613025
MDP0000316701,103433157,1.884762156,1.800546118,1.901411997
MDP0000316703,103433162,2.60001456,1.586170997,1.48370749
MDP0000316705,#N/A,17.8154961,39.28200238,31.37861539
MDP0000316707,#N/A,0.154983607,0.239750933,0.382195537
MDP0000316714,103433166,2.685318068,2.26237344,2.626090926
MDP0000316723,#N/A,0,0,0
MDP0000316724,103407225,1.019630798,0.550900997,1.085176757
MDP0000316730,103418335,0.403018595,0.179131287,0.19425433
MDP0000316738,#N/A,0.362337246,0.783716743,0.516922572
MDP0000316757,#N/A,0.234921951,0.182403502,0.159195111
MDP0000316765,#N/A,0,0,0
MDP0000316777,103447359,0.853219856,0.691740111,2.255083015
MDP0000316781,#N/A,0.02078551,0.038041372,0.036695974
MDP0000316785,#N/A,6.844735301,6.66011572,7.012836185
MDP0000316791,#N/A,0,0,0
MDP0000316793,103436214,2.051414406,2.815854068,0.762460794
MDP0000316798,103404091,0.511823361,0.509093745,0.471445224
MDP0000316800,103441327,3.853382778,6.592471411,3.233885435
MDP0000316801,#N/A,6.179283452,4.443867871,4.928424881
MDP0000316810,103429205,0,0,0
MDP0000316814,103448283,2.245222436,2.336265977,2.834365124
MDP0000316818,#N/A,0.496198781,0.468257927,0.839518001
MDP0000316819,#N/A,17.88852993,26.00959941,23.70559922
MDP0000316834,#N/A,1.68063057,2.620184118,3.931692847
MDP0000316839,#N/A,13.18993974,13.42572008,15.91793149
MDP0000316842,103416812,0,0,0
MDP0000316843,#N/A,0.710210862,1.012649472,0.835898944
MDP0000316852,103404804,0,0.006652497,0.008556293
MDP0000316855,103442914,0.794165325,1.914327787,0.501552283
MDP0000316862,103442599,0.018450429,0,0
MDP0000316867,#N/A,0.713062637,0.364642973,0.691151511
MDP0000316873,103435916,14.88450403,22.40827027,13.48210086
MDP0000316874,#N/A,0,0.01220893,0.015702854
MDP0000316875,#N/A,0,0,0
MDP0000316884,103414529,4.374141259,2.614247337,1.8839832
MDP0000316885,103416896,0,0,0
MDP0000316888,#N/A,3.831734245,2.32176211,3.112214759
MDP0000316890,#N/A,0.910221182,1.283174006,1.389801953
MDP0000316899,#N/A,0,0,0
MDP0000316900,#N/A,0,0,0
MDP0000316910,#N/A,0,0,0
MDP0000316919,103441253,0,0,0
MDP0000316925,#N/A,22.18492136,68.59028651,12.03783439
MDP0000316927,#N/A,0,0,0
MDP0000316928,#N/A,0.009749725,0.00892191,0.011475162
MDP0000316929,#N/A,15.26122349,22.19418916,24.55530083
MDP0000316942,#N/A,3.404738012,1.95491998,2.226269111
MDP0000316943,#N/A,0,0.087944546,0
MDP0000316944,#N/A,9.607071345,23.38892909,11.55174406
MDP0000316945,103424767,0.086544045,0.087532306,0.091137892
MDP0000316949,#N/A,0,0,0
MDP0000316955,#N/A,0,0,0
MDP0000316959,#N/A,1.695345836,2.062226831,2.323883164
MDP0000316962,103420526,0.295494596,0.093601797,0.147141557
MDP0000316964,103420555,0.022467575,0,0
MDP0000316967,103450133,0.088741791,0.211138301,0.292450715
MDP0000316968,#N/A,0,0,0
MDP0000316970,#N/A,0,0,0
MDP0000316977,#N/A,0,0,0
MDP0000316981,103403804,0.201046058,2.872855162,0.127413873
MDP0000316985,#N/A,5.96789351,5.712937281,6.513435491
